case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
CASE_104,PlanExecute,Adversarial,hard,3,5,4,5,92.5,100.0,True,,,,,95.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,28975,51.69,84.9,0,,84.7,84.7,31.0,2.231
CASE_105,PlanExecute,Adversarial,hard,3,3,3,4,55.0,100.0,True,True,True,,,73.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18164,32.2,100.0,0,,83.2,83.2,18.76,2.3084
CASE_106,PlanExecute,Adversarial,hard,3,2,2,2,25.0,100.0,True,True,True,,,55.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,23761,43.74,100.0,0,,74.2,74.2,24.92,1.9768
CASE_107,PlanExecute,Adversarial,hard,3,2,2,4,35.0,100.0,True,True,,,,61.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,23496,41.87,100.0,0,,70.5,70.5,24.86,1.8664
CASE_108,PlanExecute,Adversarial,hard,3,2,2,4,35.0,100.0,True,,,,,61.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,23701,42.36,100.0,0,,80.5,80.5,24.9,2.166
CASE_109,PlanExecute,Adversarial,hard,3,2,2,2,25.0,100.0,True,,,,,55.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,23668,42.64,100.0,0,,77.5,77.5,24.9,2.076
CASE_110,PlanExecute,Adversarial,hard,3,2,3,4,42.5,100.0,True,True,True,,,65.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,23641,42.82,100.0,0,,79.4,79.4,24.89,2.1331
CASE_111,PlanExecute,Adversarial,hard,3,1,1,3,10.0,100.0,True,True,,,,46.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,23603,42.33,100.0,0,,69.7,69.7,24.88,1.8422
CASE_112,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,1.0,1.0,100.0,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,23604,41.42,100.0,0,,100.0,100.0,24.88,2.7512
CASE_113,PlanExecute,Adversarial,hard,3,1,1,2,5.0,100.0,,,,,,43.0,0.667,0.0,0.0,33.3,query_order,apply_refund|query_order,True,True,True,True,100.0,44289,72.98,60.1,0,,50.2,50.2,44.16,1.0644
CASE_114,PlanExecute,Adversarial,hard,3,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,23446,41.72,100.0,0,,77.2,77.2,24.85,2.0675
CASE_115,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,0.0,25.0,cancel_order,apply_refund|query_order,False,True,True,True,75.0,23516,40.84,100.0,0,,82.5,82.5,29.87,2.1763
CASE_116,PlanExecute,Adversarial,hard,3,2,2,3,30.0,100.0,,,,,,58.0,0.0,1.0,1.0,50.0,,apply_refund|query_order,True,True,True,True,100.0,34934,58.57,74.9,0,,64.0,64.0,27.23,1.6477
CASE_117,PlanExecute,Adversarial,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,18098,33.13,100.0,0,,78.7,78.7,18.74,2.1736
CASE_118,PlanExecute,Adversarial,hard,3,1,1,3,10.0,100.0,True,True,,,,46.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,23868,44.29,99.1,0,,69.5,69.5,24.94,1.8356
CASE_119,PlanExecute,Adversarial,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,23507,40.19,100.0,0,,78.7,78.7,24.86,2.1124
CASE_120,PlanExecute,Adversarial,hard,3,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,23561,43.25,100.0,0,,77.2,77.2,24.87,2.0673
CASE_121,PlanExecute,Adversarial,hard,3,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23560,42.86,100.0,0,,77.2,77.2,24.87,2.0673
CASE_122,PlanExecute,Adversarial,hard,3,3,2,3,42.5,100.0,True,,,,,65.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23617,42.65,100.0,0,,79.4,79.4,24.89,2.1331
CASE_123,PlanExecute,Adversarial,hard,3,1,1,4,15.0,100.0,True,True,,,,49.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23587,43.45,100.0,0,,71.2,71.2,24.88,1.8872
CASE_124,PlanExecute,Adversarial,hard,3,2,2,3,30.0,100.0,True,,,,,58.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23880,45.21,97.1,0,,75.1,75.1,24.94,2.0036
CASE_125,PlanExecute,Adversarial,hard,3,2,2,3,30.0,100.0,True,True,True,,,58.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23692,42.57,100.0,0,,75.7,75.7,24.9,2.022
CASE_126,PlanExecute,Adversarial,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23537,42.84,100.0,0,,78.7,78.7,24.87,2.1123
CASE_127,PlanExecute,Adversarial,hard,3,2,1,2,17.5,100.0,True,True,,,,50.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,18204,33.67,100.0,0,,71.9,71.9,18.77,1.9693
CASE_128,PlanExecute,Adversarial,hard,3,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23668,41.97,100.0,0,,75.7,75.7,24.9,2.022
CASE_129,PlanExecute,Adversarial,hard,3,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23835,43.64,100.0,0,,77.2,77.2,24.93,2.0667
CASE_130,PlanExecute,Adversarial,hard,3,1,1,2,5.0,100.0,True,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23698,43.81,100.0,0,,68.2,68.2,24.9,1.797
CASE_131,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14465,26.59,100.0,0,,96.7,96.7,22.99,2.6711
CASE_132,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14502,26.83,100.0,0,,96.7,96.7,23.0,2.671
CASE_133,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14411,26.01,100.0,0,,90.0,90.0,22.98,2.4702
CASE_134,PlanExecute,Adversarial,hard,3,2,2,3,30.0,100.0,True,True,,,,58.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,23473,41.86,100.0,0,,69.0,69.0,24.86,1.8214
CASE_135,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14489,27.13,100.0,0,,96.7,96.7,23.0,2.671
CASE_136,PlanExecute,Adversarial,hard,3,3,4,5,67.5,100.0,True,True,,,,80.5,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14460,26.62,100.0,0,,80.2,80.2,22.99,2.1761
CASE_137,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14384,26.17,100.0,0,,96.7,96.7,22.98,2.6712
CASE_138,PlanExecute,Adversarial,hard,3,3,3,5,60.0,100.0,True,True,,,,76.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14431,26.52,100.0,0,,84.7,84.7,22.99,2.3111
CASE_139,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14408,25.76,100.0,0,,90.0,90.0,22.98,2.4702
CASE_140,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14618,27.39,100.0,0,,90.0,90.0,23.02,2.4698
CASE_141,PlanExecute,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,13777,,56.6,0,,91.3,91.3,22.85,0.6845
CASE_141,PlanExecute,Adversarial,easy,1,5,5,3,90.0,100.0,True,True,,True,,94.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,13777,29.91,100.0,0,,97.0,97.0,22.85,0.7415
CASE_141,PlanExecute,Adversarial,easy,1,5,5,4,95.0,100.0,True,True,,True,,97.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,13777,30.02,100.0,0,,98.5,98.5,22.85,0.7565
CASE_142,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14501,28.26,100.0,0,,90.0,90.0,23.0,2.47
CASE_143,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19878,35.91,100.0,0,,90.0,90.0,29.11,2.4089
CASE_144,PlanExecute,Adversarial,hard,3,1,1,2,5.0,100.0,True,True,True,,,43.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23699,43.76,100.0,0,,68.2,68.2,24.9,1.797
CASE_145,PlanExecute,Adversarial,hard,3,2,1,5,32.5,100.0,True,True,,,,59.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23395,41.85,100.0,0,,76.4,76.4,24.84,2.0436
CASE_146,PlanExecute,Adversarial,hard,3,3,3,4,55.0,100.0,True,True,,,,73.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23609,42.65,100.0,0,,83.2,83.2,24.88,2.2472
CASE_147,PlanExecute,Adversarial,hard,3,2,2,4,35.0,100.0,True,True,,,,61.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,26722,45.79,95.9,0,,69.7,69.7,25.53,1.8357
CASE_148,PlanExecute,Adversarial,hard,3,2,2,2,25.0,100.0,True,True,True,,,55.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23830,44.18,99.3,0,,74.0,74.0,24.93,1.9707
CASE_149,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,23832,43.53,100.0,0,,96.7,96.7,24.93,2.6517
CASE_150,PlanExecute,Adversarial,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14457,26.36,100.0,0,,90.0,90.0,22.99,2.4701
CASE_001,ReAct,Adversarial,medium,2,5,3,4,80.0,100.0,True,,,True,,88.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21816,32.46,100.0,0,,85.7,85.7,34.51,1.3689
CASE_001,ReAct,Adversarial,medium,2,5,3,5,85.0,100.0,True,,,True,,91.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21816,32.31,100.0,0,,87.2,87.2,34.51,1.3989
CASE_001,ReAct,Adversarial,medium,2,5,3,4,80.0,100.0,True,,,True,,88.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21816,30.74,100.0,0,,85.7,85.7,34.51,1.3689
CASE_002,ReAct,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,32210,44.92,97.7,0,,89.5,89.5,46.66,2.2184
CASE_002,ReAct,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,32210,45.25,97.0,0,,89.4,89.4,46.66,2.2154
CASE_002,ReAct,Adversarial,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,32210,45.02,97.5,0,,89.5,89.5,46.66,2.2184
CASE_003,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,True,,,,97.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21816,30.38,100.0,0,,85.2,85.2,34.51,0.5069
CASE_004,ReAct,Adversarial,easy,1,5,4,3,82.5,100.0,True,,,,,89.5,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21787,30.61,100.0,0,,81.4,81.4,34.51,0.4689
CASE_005,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21806,30.64,100.0,0,,85.2,85.2,34.51,0.5069
CASE_006,ReAct,Adversarial,easy,1,5,3,4,80.0,100.0,True,,,,,88.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21814,30.63,100.0,0,,80.7,80.7,34.51,0.4619
CASE_007,ReAct,Adversarial,easy,1,5,2,4,72.5,100.0,True,True,,,,83.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,False,True,False,50.0,21830,30.56,100.0,0,,78.4,78.4,34.52,0.4388
CASE_008,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21741,29.91,100.0,0,,86.7,86.7,34.5,0.522
CASE_009,ReAct,Adversarial,easy,1,5,3,4,80.0,100.0,True,,,,,88.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21811,30.71,100.0,0,,80.7,80.7,34.51,0.4619
CASE_010,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21806,30.48,100.0,0,,86.7,86.7,34.51,0.5219
CASE_011,ReAct,Adversarial,easy,1,3,4,3,57.5,100.0,True,True,,,,74.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32110,44.65,84.8,0,,64.2,64.2,46.64,0.1756
CASE_012,ReAct,Adversarial,easy,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32082,44.47,85.2,0,,62.8,62.8,36.64,0.2616
CASE_013,ReAct,Adversarial,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32090,44.22,85.7,0,,57.6,57.6,46.64,0.1096
CASE_014,ReAct,Adversarial,easy,1,5,5,5,100.0,50.0,True,False,,,,80.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32055,43.52,87.0,0,,67.4,67.4,46.63,0.2077
CASE_015,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,32065,43.74,86.6,0,,87.3,87.3,46.63,0.4067
CASE_015,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,32065,44.37,85.4,0,,87.1,87.1,46.63,0.4047
CASE_015,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,32065,44.0,86.1,0,,87.2,87.2,46.63,0.4057
CASE_016,ReAct,Adversarial,easy,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32119,44.69,84.8,0,,62.7,62.7,46.65,0.1605
CASE_017,ReAct,Adversarial,easy,1,2,2,2,25.0,100.0,True,True,,,,55.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32085,44.57,85.0,0,,54.5,54.5,46.64,0.0786
CASE_018,ReAct,Adversarial,easy,1,5,5,5,100.0,50.0,True,False,,,,80.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32154,44.73,84.7,0,,66.9,66.9,46.65,0.2025
CASE_019,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32091,44.13,85.8,0,,77.2,77.2,46.64,0.3056
CASE_020,ReAct,Adversarial,easy,1,4,3,3,62.5,100.0,True,True,,,,77.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32092,44.14,85.8,0,,65.9,65.9,46.64,0.1926
CASE_021,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,21842,31.37,100.0,0,,78.5,78.5,34.52,0.4398
CASE_022,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,21766,30.62,100.0,0,,78.5,78.5,34.5,0.44
CASE_023,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,21771,30.82,100.0,0,,78.5,78.5,34.5,0.44
CASE_024,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32064,43.91,86.3,0,,77.3,77.3,46.63,0.3067
CASE_025,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,21793,30.26,100.0,0,,78.5,78.5,34.51,0.4399
CASE_026,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,21768,30.22,100.0,0,,78.5,78.5,34.5,0.44
CASE_027,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,21841,30.63,100.0,0,,78.5,78.5,34.52,0.4398
CASE_028,ReAct,Adversarial,easy,1,3,3,5,60.0,100.0,True,,,,,76.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,21790,30.53,100.0,0,,68.0,68.0,34.51,0.3349
CASE_029,ReAct,Adversarial,easy,1,3,2,5,52.5,100.0,True,,,,,71.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32046,44.33,85.5,0,,62.9,62.9,36.63,0.2627
CASE_030,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32120,45.04,84.1,0,,75.3,75.3,46.65,0.2865
CASE_031,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,17664,25.9,100.0,0,,86.7,86.7,33.65,0.5305
CASE_032,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,17692,26.14,100.0,0,,86.7,86.7,33.66,0.5304
CASE_033,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,False,True,False,50.0,17697,25.98,100.0,0,,80.0,80.0,33.66,0.4634
CASE_034,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,17679,26.05,100.0,0,,86.7,86.7,33.66,0.5304
CASE_035,ReAct,Adversarial,easy,1,5,5,4,95.0,100.0,True,True,,,,97.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,False,True,False,50.0,17703,26.15,100.0,0,,78.5,78.5,33.66,0.4484
CASE_036,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,False,True,False,50.0,17691,25.83,100.0,0,,80.0,80.0,33.66,0.4634
CASE_037,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_account_info,True,False,True,False,50.0,17718,26.4,100.0,0,,80.0,80.0,33.67,0.4633
CASE_038,ReAct,Adversarial,easy,1,4,2,4,60.0,100.0,True,True,,,,76.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21797,30.77,100.0,0,,74.7,74.7,34.51,0.4019
CASE_039,ReAct,Adversarial,easy,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21797,30.68,100.0,0,,65.7,65.7,34.51,0.3119
CASE_040,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32129,43.92,86.2,0,,77.2,77.2,46.65,0.3055
CASE_041,ReAct,Adversarial,easy,1,3,2,4,47.5,100.0,True,True,,,,68.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21796,30.92,100.0,0,,70.9,70.9,34.51,0.3639
CASE_042,ReAct,Adversarial,easy,1,3,2,3,42.5,100.0,True,True,,,,65.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21806,30.71,100.0,0,,69.4,69.4,34.51,0.3489
CASE_043,ReAct,Adversarial,easy,1,5,3,4,80.0,50.0,True,False,,,,68.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21822,30.88,100.0,0,,70.7,70.7,34.52,0.3618
CASE_044,ReAct,Adversarial,easy,1,5,3,5,85.0,100.0,True,True,,,,91.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21816,30.52,100.0,0,,82.2,82.2,34.51,0.4769
CASE_045,ReAct,Adversarial,easy,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21809,31.1,100.0,0,,72.4,72.4,34.51,0.3789
CASE_046,ReAct,Adversarial,easy,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21829,31.05,100.0,0,,65.7,65.7,34.52,0.3118
CASE_047,ReAct,Adversarial,easy,1,5,5,5,100.0,50.0,True,False,,,,80.0,0.667,0.0,1.0,58.3,query_order,get_policy|query_order,True,False,True,False,50.0,21826,30.94,100.0,0,,76.7,76.7,34.52,0.4218
CASE_048,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,get_account_info|query_order,True,False,True,False,50.0,21809,30.63,100.0,0,,86.7,86.7,34.51,0.5219
CASE_049,ReAct,Adversarial,easy,1,5,5,5,100.0,100.0,,,,,,100.0,0.0,0.0,0.0,0.0,query_order,get_account_info,True,False,True,False,50.0,21804,30.53,100.0,0,,75.0,75.0,34.51,0.4049
CASE_050,ReAct,Adversarial,easy,1,2,2,4,35.0,100.0,True,,,,,61.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,21772,30.64,100.0,0,,60.5,60.5,34.5,0.26
CASE_051,ReAct,Adversarial,medium,2,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,False,True,False,50.0,32114,45.16,84.5,0,,62.6,62.6,46.64,0.7856
CASE_052,ReAct,Adversarial,medium,2,3,2,4,47.5,100.0,True,True,,,,68.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,15838,22.22,100.0,0,,73.4,73.4,23.28,1.2352
CASE_053,ReAct,Adversarial,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21729,29.58,100.0,0,,86.7,86.7,34.5,1.389
CASE_054,ReAct,Adversarial,medium,2,5,3,5,85.0,100.0,True,True,,,,91.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,False,True,False,50.0,32061,44.39,85.9,0,,79.3,79.3,46.63,1.1197
CASE_055,ReAct,Adversarial,medium,2,2,2,2,25.0,100.0,True,True,,,,55.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,False,True,False,50.0,32056,44.36,86.0,0,,61.4,61.4,46.63,0.7617
CASE_056,ReAct,Adversarial,medium,2,1,1,2,5.0,100.0,True,True,,,,43.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,32060,43.97,86.8,0,,48.9,48.9,46.63,0.5117
CASE_057,ReAct,Adversarial,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,False,True,False,50.0,21811,30.83,100.0,0,,86.7,86.7,34.51,1.3889
CASE_058,ReAct,Adversarial,medium,2,2,2,4,35.0,100.0,True,,,,,61.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,False,True,False,50.0,31996,43.8,87.1,0,,57.9,57.9,46.62,0.6918
CASE_059,ReAct,Adversarial,medium,2,2,2,2,25.0,100.0,True,True,,,,55.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,False,True,False,50.0,32028,44.52,85.7,0,,61.3,61.3,46.63,0.7597
CASE_060,ReAct,Adversarial,medium,2,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,False,True,False,50.0,32101,44.5,85.7,0,,62.8,62.8,46.64,0.7896
CASE_061,ReAct,Adversarial,medium,2,5,5,4,95.0,100.0,True,True,,,,97.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,False,True,False,50.0,21802,30.66,100.0,0,,85.2,85.2,34.51,1.3589
